epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,279.546,0.30999,0.56347,0.8148,0.96162,0.92043,0.99105,0.97012,0.24182,0.35852,0.77081,0.000132281,0.000132281,0.000132281
43,292.121,0.32523,0.58901,0.82257,0.86284,0.97337,0.98361,0.96622,0.23667,0.35201,0.76967,0.000130627,0.000130627,0.000130627
44,304.357,0.32077,0.55228,0.81674,0.88694,0.96662,0.98586,0.96397,0.24202,0.35272,0.76888,0.000128974,0.000128974,0.000128974
45,317.099,0.3038,0.54771,0.81464,0.89674,0.97643,0.98653,0.96328,0.24116,0.34161,0.76893,0.000127321,0.000127321,0.000127321
46,329.056,0.32532,0.55073,0.82203,0.91699,0.96876,0.9861,0.96016,0.25848,0.33129,0.7726,0.000125667,0.000125667,0.000125667
47,341.276,0.31598,0.54519,0.8155,0.92344,0.97142,0.9864,0.96829,0.23355,0.32013,0.76935,0.000124014,0.000124014,0.000124014
48,353.078,0.308,0.55103,0.81579,0.95218,0.97046,0.98835,0.96682,0.233,0.33836,0.76858,0.000122361,0.000122361,0.000122361
49,365.214,0.31465,0.51874,0.81908,0.95481,0.96963,0.98946,0.96891,0.24147,0.33202,0.76864,0.000120708,0.000120708,0.000120708
50,377.855,0.30114,0.5039,0.81818,0.92912,0.97079,0.98996,0.97239,0.23164,0.31982,0.76759,0.000119054,0.000119054,0.000119054
51,390.205,0.31419,0.54393,0.81093,0.94839,0.95501,0.99065,0.973,0.2376,0.31844,0.76848,0.000117401,0.000117401,0.000117401
52,402.271,0.30147,0.54063,0.819,0.96264,0.95369,0.99174,0.97349,0.23434,0.33049,0.76793,0.000115748,0.000115748,0.000115748
53,414.082,0.31429,0.53825,0.82375,0.9401,0.96739,0.99301,0.98002,0.22941,0.32396,0.76709,0.000114094,0.000114094,0.000114094
54,426.352,0.30987,0.50395,0.81375,0.91213,0.98544,0.99341,0.97942,0.2263,0.30432,0.76706,0.000112441,0.000112441,0.000112441
55,438.679,0.31505,0.5291,0.81743,0.92953,0.97803,0.99341,0.97895,0.22568,0.30824,0.76775,0.000110788,0.000110788,0.000110788
56,451.08,0.30902,0.50768,0.81629,0.94634,0.97377,0.99353,0.97799,0.22964,0.30426,0.76784,0.000109134,0.000109134,0.000109134
57,463.468,0.30012,0.49483,0.81195,0.91822,0.99125,0.99368,0.98301,0.21619,0.2973,0.76526,0.000107481,0.000107481,0.000107481
58,475.916,0.32531,0.52162,0.82299,0.9676,0.95627,0.99375,0.97399,0.24576,0.29495,0.76887,0.000105828,0.000105828,0.000105828
59,488.323,0.30668,0.48267,0.8202,0.89713,0.9981,0.994,0.97822,0.21996,0.28973,0.7663,0.000104175,0.000104175,0.000104175
60,501.024,0.31111,0.50069,0.82364,0.90542,0.99679,0.99407,0.9808,0.22037,0.28608,0.76574,0.000102521,0.000102521,0.000102521
