epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,382.491,1.09194,1.39625,1.14234,0.42637,0.73138,0.62117,0.37051,1.71598,1.29647,1.38363,0.011613,0.011613,0.011613
35,395.38,1.06797,1.29323,1.16174,0.50378,0.73974,0.68142,0.37884,1.81343,1.46414,1.48507,0.0114423,0.0114423,0.0114423
36,406.796,1.10277,1.32486,1.16752,0.48398,0.703,0.63484,0.37492,1.63233,1.56534,1.33529,0.0112715,0.0112715,0.0112715
37,418.931,1.05383,1.2619,1.14821,0.52957,0.55719,0.63806,0.37405,1.79171,1.32988,1.46965,0.0111008,0.0111008,0.0111008
38,428.795,1.07121,1.30181,1.14471,0.4231,0.55948,0.51036,0.27466,1.89966,1.729,1.51153,0.01093,0.01093,0.01093
39,440.444,1.07713,1.30574,1.14644,0.49269,0.68703,0.68067,0.44026,1.41441,1.19825,1.20974,0.0107593,0.0107593,0.0107593
40,450.305,1.06721,1.25224,1.15235,0.42193,0.71393,0.64821,0.38311,1.68267,1.31474,1.37345,0.0105885,0.0105885,0.0105885
41,461.739,1.06285,1.32178,1.15574,0.52627,0.71941,0.74444,0.46551,1.5333,1.13933,1.26821,0.0104178,0.0104178,0.0104178
42,471.727,1.00881,1.1913,1.11996,0.51897,0.68593,0.73645,0.52333,1.15061,1.13603,1.11106,0.010247,0.010247,0.010247
43,483.231,1.06187,1.13519,1.12352,0.43212,0.78413,0.72332,0.4132,1.83695,1.26023,1.47697,0.0100763,0.0100763,0.0100763
44,493.255,1.09811,1.27546,1.14282,0.53966,0.73996,0.77393,0.40342,1.98238,1.20678,1.56762,0.0099055,0.0099055,0.0099055
45,504.514,1.04806,1.08485,1.11678,0.51297,0.7281,0.77489,0.49018,1.46035,1.09649,1.20408,0.00973475,0.00973475,0.00973475
46,514.599,1.05707,1.10171,1.11133,0.5174,0.65901,0.6794,0.4672,1.34833,1.16779,1.18522,0.00956399,0.00956399,0.00956399
47,526.09,1.07043,1.11687,1.12954,0.6097,0.68234,0.77008,0.44168,1.78615,1.14907,1.4286,0.00939324,0.00939324,0.00939324
48,536.119,1.01159,1.11686,1.10824,0.44568,0.73595,0.67622,0.44191,1.44295,1.46802,1.20009,0.00922248,0.00922248,0.00922248
49,547.442,1.03373,1.09912,1.13175,0.46999,0.8204,0.74871,0.47922,1.50753,1.11281,1.26186,0.00905173,0.00905173,0.00905173
50,557.366,1.00979,1.07739,1.10519,0.41957,0.67006,0.69083,0.41648,1.7105,1.62964,1.39231,0.00888097,0.00888097,0.00888097
51,569.367,0.99071,1.1286,1.08786,0.51355,0.71576,0.76459,0.44764,1.76311,1.18764,1.40463,0.00871022,0.00871022,0.00871022
52,580.95,0.98975,1.09358,1.13143,0.53413,0.76762,0.75609,0.45838,1.65862,1.08731,1.32574,0.00853946,0.00853946,0.00853946
53,593.972,1.00932,1.09474,1.11674,0.7003,0.64644,0.77676,0.47227,1.60707,1.0865,1.26233,0.00836871,0.00836871,0.00836871
54,603.6,1.02239,1.12729,1.1026,0.5399,0.88146,0.82439,0.50046,1.67282,1.09398,1.33975,0.00819795,0.00819795,0.00819795
55,614.936,0.97206,1.00695,1.07021,0.60137,0.75441,0.81578,0.47989,1.79057,1.04295,1.46264,0.0080272,0.0080272,0.0080272
56,624.883,1.09366,1.08024,1.14352,0.55855,0.78174,0.77531,0.52053,1.39368,1.06842,1.19894,0.00785644,0.00785644,0.00785644
57,638.098,1.00326,1.01653,1.11507,0.49247,0.7781,0.73279,0.46567,1.59543,1.17036,1.30588,0.00768569,0.00768569,0.00768569
58,649.587,1.02926,1.06774,1.11894,0.56915,0.80286,0.7857,0.46458,1.7539,1.07747,1.39362,0.00751494,0.00751494,0.00751494
59,661.18,1.04568,0.95457,1.12668,0.50332,0.75121,0.68592,0.48681,1.25801,1.10232,1.12312,0.00734418,0.00734418,0.00734418
60,670.785,0.94383,0.95504,1.07835,0.53679,0.86155,0.81911,0.43078,2.06598,1.01267,1.70299,0.00717343,0.00717343,0.00717343
61,682.256,1.02274,0.97066,1.11966,0.53239,0.86291,0.8088,0.60203,1.10666,0.911,1.0532,0.00700267,0.00700267,0.00700267
62,692.031,1.01398,0.93541,1.13597,0.59631,0.78832,0.81939,0.47174,1.77136,1.10545,1.40657,0.00683192,0.00683192,0.00683192
63,703.308,0.9766,0.91253,1.11008,0.68348,0.72677,0.82389,0.48603,1.69694,1.0031,1.35608,0.00666116,0.00666116,0.00666116
64,713.028,0.99698,0.96405,1.09037,0.64092,0.78254,0.85613,0.52896,1.57186,0.88896,1.27329,0.00649041,0.00649041,0.00649041
65,724.255,0.97691,0.97491,1.08292,0.62642,0.83673,0.85751,0.5541,1.54073,0.80791,1.26149,0.00631965,0.00631965,0.00631965
66,733.919,0.99938,0.94444,1.0977,0.54668,0.85913,0.85862,0.50821,1.75053,0.95816,1.37031,0.0061489,0.0061489,0.0061489
67,745.195,0.96218,0.93475,1.08389,0.58496,0.91072,0.89445,0.59505,1.45252,0.80839,1.24122,0.00597814,0.00597814,0.00597814
68,754.988,0.9463,0.89089,1.06829,0.65575,0.80378,0.89321,0.54099,1.70494,0.83841,1.40125,0.00580739,0.00580739,0.00580739
69,766.288,0.91809,0.78174,1.05013,0.58277,0.80965,0.82948,0.53856,1.46344,0.86928,1.26872,0.00563663,0.00563663,0.00563663
70,776.132,0.99532,0.92356,1.09362,0.68847,0.78608,0.90847,0.58037,1.58002,0.86233,1.37083,0.00546588,0.00546588,0.00546588
71,787.399,0.97516,0.90033,1.1006,0.62669,0.81703,0.8661,0.57874,1.43407,0.86981,1.20338,0.00529512,0.00529512,0.00529512
72,797.304,0.95405,0.81928,1.06086,0.7689,0.74897,0.86776,0.54032,1.56668,0.82006,1.28579,0.00512437,0.00512437,0.00512437
73,808.729,0.95153,0.83724,1.07816,0.63918,0.8341,0.87239,0.51235,1.70044,0.89196,1.34881,0.00495361,0.00495361,0.00495361
74,818.782,0.91344,0.82431,1.05621,0.62045,0.83223,0.88753,0.59209,1.44743,0.83176,1.21425,0.00478286,0.00478286,0.00478286
75,830.096,0.86427,0.79259,1.0244,0.66376,0.77616,0.81984,0.52544,1.5589,0.94172,1.27284,0.0046121,0.0046121,0.0046121
76,840.003,0.92816,0.80986,1.05288,0.62619,0.86151,0.89294,0.57227,1.56714,0.898,1.30794,0.00444135,0.00444135,0.00444135
77,851.431,0.93121,0.86254,1.06694,0.71094,0.78954,0.8895,0.61767,1.27081,0.73465,1.12144,0.00427059,0.00427059,0.00427059
78,861.411,0.92468,0.80969,1.05305,0.6623,0.81866,0.9024,0.53943,1.6781,0.84749,1.35705,0.00409984,0.00409984,0.00409984
79,874.229,0.91816,0.85259,1.04809,0.6559,0.83702,0.89415,0.59289,1.44488,0.80658,1.22297,0.00392908,0.00392908,0.00392908
80,885.473,0.89421,0.76632,1.03812,0.67833,0.85986,0.91855,0.59126,1.54248,0.75581,1.28774,0.00375833,0.00375833,0.00375833
81,897.837,0.86622,0.78444,1.03701,0.67068,0.83133,0.88,0.62922,1.26535,0.7724,1.15741,0.00358758,0.00358758,0.00358758
82,907.766,0.83241,0.75094,1.03546,0.68315,0.87262,0.88268,0.5971,1.37514,0.72362,1.18911,0.00341682,0.00341682,0.00341682
83,919.088,0.93761,0.76425,1.05504,0.66675,0.87864,0.91586,0.59301,1.50646,0.71925,1.30506,0.00324607,0.00324607,0.00324607
84,929.131,0.87885,0.73245,1.04069,0.65925,0.87771,0.88726,0.64798,1.16707,0.69566,1.09528,0.00307531,0.00307531,0.00307531
85,940.54,0.88578,0.7872,1.04249,0.61118,0.90542,0.89019,0.59733,1.41864,0.73586,1.20266,0.00290456,0.00290456,0.00290456
86,950.389,0.88817,0.71522,1.03717,0.69552,0.88094,0.89227,0.59418,1.4776,0.75226,1.29226,0.0027338,0.0027338,0.0027338
87,961.762,0.89819,0.74322,1.04985,0.72471,0.83745,0.9152,0.58799,1.54796,0.71434,1.30455,0.00256305,0.00256305,0.00256305
88,971.601,0.90034,0.75785,1.0489,0.66891,0.89032,0.90815,0.60385,1.37938,0.69924,1.19642,0.00239229,0.00239229,0.00239229
89,983.099,0.89603,0.78657,1.04397,0.65172,0.8781,0.91062,0.6099,1.37329,0.67966,1.18739,0.00222154,0.00222154,0.00222154
90,994.2,0.8438,0.70561,1.02671,0.67645,0.88364,0.90727,0.6226,1.3548,0.67177,1.19561,0.00205078,0.00205078,0.00205078
91,1007.26,0.82225,0.56706,1.01294,0.73024,0.83727,0.90824,0.60941,1.41527,0.69606,1.23129,0.00188003,0.00188003,0.00188003
92,1018.18,0.77114,0.55292,0.99385,0.75376,0.79817,0.91472,0.62667,1.39011,0.69585,1.21824,0.00170927,0.00170927,0.00170927
93,1029.41,0.82477,0.54824,1.01485,0.82424,0.78841,0.92297,0.63356,1.4054,0.70261,1.21267,0.00153852,0.00153852,0.00153852
94,1039.12,0.84072,0.54364,1.01552,0.84836,0.75613,0.91768,0.62823,1.3914,0.68285,1.19508,0.00136776,0.00136776,0.00136776
95,1050.5,0.78594,0.53761,1.00142,0.73415,0.83161,0.92374,0.63483,1.3545,0.676,1.1833,0.00119701,0.00119701,0.00119701
96,1060.23,0.73833,0.52208,0.9882,0.7187,0.83646,0.924,0.65055,1.31506,0.6832,1.16876,0.00102625,0.00102625,0.00102625
97,1071.44,0.8,0.52122,0.99077,0.75021,0.8132,0.92278,0.62196,1.40924,0.69691,1.20955,0.000855499,0.000855499,0.000855499
98,1081.18,0.73963,0.5169,0.99101,0.78014,0.80186,0.92641,0.62366,1.41111,0.70205,1.21117,0.000684744,0.000684744,0.000684744
99,1092.26,0.79755,0.52442,0.99986,0.65463,0.89297,0.92855,0.61771,1.45591,0.69923,1.23305,0.000513989,0.000513989,0.000513989
100,1102.06,0.74867,0.51612,0.98379,0.76296,0.80769,0.92847,0.61779,1.44215,0.68829,1.22513,0.000343234,0.000343234,0.000343234
