epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,556.2,0.33102,0.31439,0.84654,0.94741,0.96088,0.98565,0.93865,0.36006,0.336,0.82471,7.46951e-05,7.46951e-05,7.46951e-05
40,569.329,0.33463,0.32342,0.84158,0.85928,0.96244,0.98553,0.9399,0.3372,0.34184,0.82216,7.35097e-05,7.35097e-05,7.35097e-05
41,584.913,0.34852,0.32961,0.8594,0.91624,0.95511,0.98847,0.94757,0.31453,0.33671,0.81544,7.23242e-05,7.23242e-05,7.23242e-05
42,597.994,0.3528,0.33063,0.8498,0.91719,0.92987,0.98947,0.92256,0.40899,0.34066,0.83835,7.11388e-05,7.11388e-05,7.11388e-05
43,612.924,0.32829,0.31317,0.85188,0.90837,0.96597,0.99025,0.95018,0.32251,0.29602,0.81682,6.99533e-05,6.99533e-05,6.99533e-05
44,625.957,0.32428,0.31576,0.84702,0.8766,0.96794,0.99057,0.94482,0.35198,0.29594,0.82021,6.87679e-05,6.87679e-05,6.87679e-05
45,641.479,0.32961,0.32645,0.85155,0.84035,0.99215,0.99033,0.94363,0.34382,0.29194,0.8195,6.75824e-05,6.75824e-05,6.75824e-05
46,654.793,0.3467,0.33358,0.84172,0.94377,0.9291,0.9903,0.95678,0.32017,0.29056,0.81651,6.6397e-05,6.6397e-05,6.6397e-05
47,669.977,0.33013,0.31502,0.83604,0.84612,0.99015,0.98713,0.92724,0.38107,0.30346,0.83244,6.52115e-05,6.52115e-05,6.52115e-05
48,682.915,0.35864,0.32515,0.86074,0.91921,0.98466,0.98795,0.95284,0.32065,0.29528,0.81095,6.40261e-05,6.40261e-05,6.40261e-05
49,698.354,0.32004,0.29502,0.83657,0.91174,0.98223,0.98793,0.95636,0.31172,0.29781,0.80982,6.28406e-05,6.28406e-05,6.28406e-05
50,711.649,0.33729,0.29202,0.84142,0.92949,0.95127,0.98791,0.93624,0.37667,0.30459,0.8232,6.16552e-05,6.16552e-05,6.16552e-05
51,726.659,0.32504,0.30363,0.85151,0.87199,0.98975,0.98967,0.96467,0.28095,0.28128,0.7977,6.04698e-05,6.04698e-05,6.04698e-05
52,739.79,0.30516,0.29113,0.83742,0.89074,0.98717,0.99055,0.96819,0.26957,0.27185,0.79674,5.92843e-05,5.92843e-05,5.92843e-05
53,754.931,0.30765,0.27294,0.83666,0.91837,0.95954,0.99086,0.94115,0.3863,0.2983,0.8249,5.80989e-05,5.80989e-05,5.80989e-05
54,768.434,0.33235,0.28641,0.84232,0.91668,0.98535,0.9883,0.95227,0.34157,0.29644,0.816,5.69134e-05,5.69134e-05,5.69134e-05
55,783.543,0.2959,0.25717,0.82796,0.9374,0.97622,0.9892,0.96207,0.29888,0.28865,0.80581,5.5728e-05,5.5728e-05,5.5728e-05
56,796.513,0.30942,0.27746,0.84914,0.91634,0.97899,0.98825,0.94649,0.32285,0.30544,0.81497,5.45425e-05,5.45425e-05,5.45425e-05
57,811.249,0.31095,0.27461,0.83568,0.93157,0.95397,0.98731,0.94488,0.3141,0.31234,0.81223,5.33571e-05,5.33571e-05,5.33571e-05
58,824.167,0.31087,0.26826,0.84639,0.91819,0.95694,0.9889,0.96097,0.28938,0.31198,0.80278,5.21716e-05,5.21716e-05,5.21716e-05
59,839.035,0.30082,0.26206,0.82978,0.95169,0.92943,0.98929,0.94393,0.34997,0.316,0.81769,5.09862e-05,5.09862e-05,5.09862e-05
60,851.994,0.31599,0.28954,0.83785,0.9634,0.93021,0.99117,0.95257,0.3267,0.2982,0.81205,4.98007e-05,4.98007e-05,4.98007e-05
61,866.799,0.302,0.25794,0.82274,0.92087,0.9598,0.99129,0.96714,0.28389,0.28207,0.8,4.86153e-05,4.86153e-05,4.86153e-05
62,880.154,0.3033,0.25929,0.83733,0.95419,0.93266,0.99081,0.95313,0.34671,0.29641,0.81835,4.74298e-05,4.74298e-05,4.74298e-05
63,895.524,0.31208,0.2714,0.83177,0.94305,0.95775,0.9906,0.95772,0.32894,0.29582,0.81405,4.62444e-05,4.62444e-05,4.62444e-05
64,908.602,0.31305,0.26653,0.83096,0.95948,0.95386,0.99057,0.96365,0.29469,0.28798,0.80507,4.50589e-05,4.50589e-05,4.50589e-05
65,923.603,0.29023,0.24111,0.82303,0.95136,0.95375,0.99039,0.96037,0.3037,0.29248,0.80699,4.38735e-05,4.38735e-05,4.38735e-05
66,936.913,0.31197,0.2542,0.84931,0.95668,0.9497,0.98932,0.95829,0.31449,0.2953,0.81293,4.26881e-05,4.26881e-05,4.26881e-05
67,952.444,0.298,0.25444,0.83592,0.9601,0.94964,0.98969,0.96692,0.2944,0.29357,0.8066,4.15026e-05,4.15026e-05,4.15026e-05
68,965.518,0.29107,0.2329,0.8265,0.89226,0.98519,0.9888,0.96837,0.29173,0.29305,0.80281,4.03172e-05,4.03172e-05,4.03172e-05
69,981.234,0.30349,0.25023,0.83627,0.87763,0.98868,0.99101,0.9647,0.30547,0.28523,0.80686,3.91317e-05,3.91317e-05,3.91317e-05
70,994.55,0.30665,0.25564,0.82871,0.88864,0.98429,0.98973,0.95996,0.32057,0.28927,0.81275,3.79463e-05,3.79463e-05,3.79463e-05
71,1010.05,0.30019,0.24293,0.83458,0.94547,0.94994,0.99074,0.96073,0.32093,0.28543,0.81256,3.67608e-05,3.67608e-05,3.67608e-05
72,1023.39,0.301,0.25307,0.83709,0.94262,0.95436,0.99062,0.96017,0.31009,0.27987,0.80917,3.55754e-05,3.55754e-05,3.55754e-05
73,1038.46,0.30728,0.26073,0.83388,0.93307,0.98003,0.99027,0.96692,0.2833,0.27347,0.80204,3.43899e-05,3.43899e-05,3.43899e-05
74,1051.64,0.28875,0.25369,0.83706,0.93032,0.9799,0.99062,0.96432,0.2931,0.27281,0.80506,3.32045e-05,3.32045e-05,3.32045e-05
75,1067.12,0.27928,0.22507,0.81939,0.9595,0.97705,0.99084,0.9648,0.31398,0.27117,0.81074,3.2019e-05,3.2019e-05,3.2019e-05
76,1080.24,0.28228,0.2476,0.83107,0.9565,0.978,0.99094,0.96631,0.29151,0.26603,0.80451,3.08336e-05,3.08336e-05,3.08336e-05
77,1095.16,0.2967,0.24629,0.83745,0.93829,0.9802,0.9905,0.96858,0.28268,0.26124,0.80181,2.96481e-05,2.96481e-05,2.96481e-05
78,1108.4,0.29789,0.23457,0.83067,0.93812,0.97936,0.99038,0.96546,0.29438,0.26055,0.80462,2.84627e-05,2.84627e-05,2.84627e-05
79,1123.92,0.29039,0.23252,0.83676,0.94963,0.97664,0.99057,0.95501,0.3419,0.26648,0.81813,2.72772e-05,2.72772e-05,2.72772e-05
80,1137.09,0.28739,0.24005,0.8322,0.95447,0.97917,0.99071,0.96079,0.32599,0.25794,0.81535,2.60918e-05,2.60918e-05,2.60918e-05
81,1152.13,0.281,0.23036,0.81497,0.95716,0.98238,0.99065,0.96491,0.28587,0.24719,0.80448,2.49064e-05,2.49064e-05,2.49064e-05
82,1165.22,0.29635,0.23878,0.82904,0.9632,0.98231,0.99066,0.96762,0.28643,0.2478,0.80261,2.37209e-05,2.37209e-05,2.37209e-05
83,1180.52,0.28311,0.21611,0.82517,0.96013,0.98035,0.98957,0.96294,0.29844,0.25454,0.80505,2.25355e-05,2.25355e-05,2.25355e-05
84,1193.87,0.27685,0.23182,0.82384,0.95957,0.97883,0.98974,0.96432,0.28663,0.25897,0.80236,2.135e-05,2.135e-05,2.135e-05
85,1208.87,0.27147,0.21856,0.81809,0.9581,0.97681,0.98822,0.96589,0.28991,0.26741,0.80243,2.01646e-05,2.01646e-05,2.01646e-05
86,1221.8,0.28808,0.22984,0.83891,0.95807,0.97274,0.98816,0.96267,0.29838,0.27734,0.80395,1.89791e-05,1.89791e-05,1.89791e-05
87,1237.41,0.27291,0.22215,0.8176,0.95745,0.97166,0.98832,0.96369,0.28484,0.27415,0.80089,1.77937e-05,1.77937e-05,1.77937e-05
88,1250.48,0.28431,0.21689,0.82816,0.95655,0.97751,0.988,0.96978,0.26275,0.27263,0.79589,1.66082e-05,1.66082e-05,1.66082e-05
89,1265.67,0.28206,0.2086,0.82109,0.95842,0.97703,0.98894,0.97061,0.26886,0.27344,0.79758,1.54228e-05,1.54228e-05,1.54228e-05
90,1278.82,0.28053,0.22414,0.82506,0.9573,0.97709,0.98885,0.96346,0.29191,0.27747,0.80303,1.42373e-05,1.42373e-05,1.42373e-05
91,1293.67,0.2301,0.17205,0.79648,0.94988,0.97622,0.98915,0.96179,0.30063,0.28383,0.8059,1.30519e-05,1.30519e-05,1.30519e-05
92,1306.6,0.22931,0.17381,0.78661,0.94506,0.97629,0.98932,0.96523,0.28969,0.27981,0.80374,1.18664e-05,1.18664e-05,1.18664e-05
93,1321.59,0.23538,0.17786,0.79709,0.94255,0.97579,0.9885,0.96956,0.27507,0.27894,0.79965,1.0681e-05,1.0681e-05,1.0681e-05
94,1334.22,0.2372,0.1723,0.80415,0.94694,0.9755,0.98932,0.9708,0.27315,0.27499,0.79867,9.49555e-06,9.49555e-06,9.49555e-06
95,1349.08,0.22881,0.16931,0.7931,0.95012,0.97533,0.9904,0.96956,0.28914,0.27706,0.80277,8.3101e-06,8.3101e-06,8.3101e-06
96,1362.08,0.23588,0.16891,0.79113,0.95202,0.97555,0.9904,0.96705,0.29776,0.276,0.80546,7.12465e-06,7.12465e-06,7.12465e-06
97,1377.14,0.22617,0.17342,0.79208,0.95289,0.97558,0.99024,0.96845,0.29325,0.27024,0.80503,5.93921e-06,5.93921e-06,5.93921e-06
98,1389.83,0.22928,0.16287,0.79215,0.95683,0.97524,0.99021,0.96752,0.28647,0.26995,0.80291,4.75376e-06,4.75376e-06,4.75376e-06
99,1404.54,0.22319,0.16156,0.79017,0.95579,0.97547,0.99029,0.96864,0.28308,0.26718,0.80178,3.56831e-06,3.56831e-06,3.56831e-06
100,1417.54,0.22489,0.16646,0.7884,0.9556,0.97555,0.99027,0.96814,0.28075,0.26698,0.80083,2.38287e-06,2.38287e-06,2.38287e-06
