epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,625.716,0.2316,0.28568,0.79587,0.98081,0.98456,0.99415,0.99186,0.18514,0.2048,0.75837,6.2e-05,6.2e-05,6.2e-05
42,641.064,0.22433,0.27188,0.80017,0.98217,0.98859,0.99474,0.9921,0.18988,0.20216,0.75894,6.105e-05,6.105e-05,6.105e-05
43,656.316,0.23555,0.28356,0.79463,0.98355,0.99026,0.9949,0.99201,0.18347,0.19809,0.75795,6.01e-05,6.01e-05,6.01e-05
44,671.997,0.23587,0.2831,0.78978,0.98311,0.99065,0.99491,0.99282,0.18235,0.19682,0.75758,5.915e-05,5.915e-05,5.915e-05
45,687.124,0.22999,0.27007,0.7914,0.98229,0.98977,0.99491,0.9916,0.1819,0.19854,0.75742,5.82e-05,5.82e-05,5.82e-05
46,702.158,0.21968,0.26015,0.78305,0.98368,0.98911,0.99432,0.99132,0.18026,0.2001,0.75732,5.725e-05,5.725e-05,5.725e-05
47,717.346,0.23046,0.26415,0.80546,0.98016,0.99,0.99491,0.99152,0.18,0.19938,0.75733,5.63e-05,5.63e-05,5.63e-05
48,732.726,0.22621,0.26886,0.79437,0.9812,0.98929,0.99431,0.99012,0.17894,0.19615,0.75716,5.535e-05,5.535e-05,5.535e-05
49,748.032,0.21979,0.27067,0.79257,0.98393,0.98748,0.99497,0.99107,0.17625,0.19264,0.75662,5.44e-05,5.44e-05,5.44e-05
50,763.318,0.22585,0.26799,0.79296,0.98211,0.98817,0.99437,0.98977,0.18025,0.19259,0.75696,5.345e-05,5.345e-05,5.345e-05
51,778.362,0.22458,0.26632,0.79252,0.98166,0.988,0.99437,0.99005,0.18718,0.19662,0.75783,5.25e-05,5.25e-05,5.25e-05
52,793.488,0.21877,0.27404,0.79636,0.97968,0.98867,0.99438,0.98963,0.18325,0.19787,0.75769,5.155e-05,5.155e-05,5.155e-05
53,808.693,0.22284,0.26426,0.79226,0.98198,0.99024,0.99497,0.99048,0.17555,0.19267,0.75677,5.06e-05,5.06e-05,5.06e-05
54,823.608,0.22484,0.27051,0.79172,0.98409,0.98988,0.99498,0.99291,0.17447,0.18866,0.757,4.965e-05,4.965e-05,4.965e-05
55,838.789,0.2219,0.26226,0.79479,0.98567,0.99168,0.99498,0.99196,0.17726,0.18761,0.75724,4.87e-05,4.87e-05,4.87e-05
56,853.564,0.23092,0.28596,0.79008,0.98404,0.99139,0.99498,0.99284,0.17472,0.18799,0.75673,4.775e-05,4.775e-05,4.775e-05
57,868.927,0.22744,0.26102,0.80537,0.98421,0.98965,0.99498,0.99264,0.17624,0.1917,0.75674,4.68e-05,4.68e-05,4.68e-05
58,884.117,0.21275,0.26731,0.79131,0.98165,0.99092,0.99498,0.99271,0.17847,0.19318,0.75708,4.585e-05,4.585e-05,4.585e-05
59,899.816,0.22794,0.25682,0.79332,0.97997,0.99056,0.99498,0.99207,0.18061,0.19007,0.75726,4.49e-05,4.49e-05,4.49e-05
60,915.056,0.21274,0.2454,0.79313,0.98232,0.98966,0.99498,0.99308,0.17471,0.18702,0.75683,4.395e-05,4.395e-05,4.395e-05
61,930.429,0.23239,0.27483,0.79247,0.98245,0.98976,0.99498,0.99325,0.17675,0.18675,0.75697,4.3e-05,4.3e-05,4.3e-05
62,945.88,0.22544,0.26822,0.79692,0.98326,0.98889,0.99498,0.99197,0.17866,0.18888,0.75724,4.205e-05,4.205e-05,4.205e-05
63,961.229,0.22322,0.27177,0.79648,0.98473,0.98813,0.99498,0.99209,0.17334,0.18736,0.75666,4.11e-05,4.11e-05,4.11e-05
64,976.262,0.22501,0.26033,0.79737,0.98462,0.9882,0.99498,0.99303,0.17132,0.18741,0.75641,4.015e-05,4.015e-05,4.015e-05
65,991.167,0.22283,0.25872,0.80161,0.98512,0.98872,0.99498,0.9919,0.17909,0.18803,0.75728,3.92e-05,3.92e-05,3.92e-05
66,1006.64,0.21224,0.25685,0.78477,0.98517,0.99039,0.99498,0.99217,0.17928,0.1878,0.75725,3.825e-05,3.825e-05,3.825e-05
67,1021.71,0.22398,0.25777,0.80326,0.98553,0.99042,0.99498,0.99319,0.1747,0.1862,0.75668,3.73e-05,3.73e-05,3.73e-05
68,1036.99,0.22128,0.24818,0.79334,0.98513,0.98994,0.99498,0.99371,0.17311,0.18486,0.75652,3.635e-05,3.635e-05,3.635e-05
69,1052.04,0.20927,0.24269,0.79345,0.98431,0.98959,0.99498,0.99356,0.17343,0.18467,0.75637,3.54e-05,3.54e-05,3.54e-05
70,1067.4,0.21414,0.25204,0.78858,0.98389,0.98738,0.99498,0.99218,0.17561,0.18866,0.75662,3.445e-05,3.445e-05,3.445e-05
71,1082.94,0.21455,0.26362,0.79436,0.9824,0.98797,0.99498,0.9932,0.17539,0.18667,0.75667,3.35e-05,3.35e-05,3.35e-05
