epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,421.033,0.28712,0.40142,0.82206,0.97539,0.99099,0.99385,0.98572,0.21383,0.24859,0.76426,0.00014808,0.00014808,0.00014808
29,436.04,0.28735,0.40456,0.80997,0.97281,0.99229,0.99396,0.9865,0.20892,0.25089,0.76353,0.000139704,0.000139704,0.000139704
30,450.799,0.27561,0.40142,0.80819,0.96775,0.995,0.99395,0.98389,0.21668,0.24833,0.7636,0.000131427,0.000131427,0.000131427
31,465.706,0.2827,0.39732,0.81165,0.96119,0.99568,0.99426,0.98326,0.20776,0.24458,0.76302,0.000123283,0.000123283,0.000123283
32,480.399,0.27283,0.37144,0.81122,0.96668,0.99592,0.9948,0.98616,0.20093,0.24107,0.76227,0.000115303,0.000115303,0.000115303
33,495.044,0.27328,0.38482,0.80548,0.9737,0.99667,0.99486,0.98642,0.20099,0.23711,0.76261,0.00010752,0.00010752,0.00010752
34,510,0.27243,0.39585,0.8125,0.9766,0.99563,0.99427,0.98689,0.20062,0.23378,0.76278,9.99633e-05,9.99633e-05,9.99633e-05
35,524.76,0.26929,0.3589,0.81396,0.97355,0.99376,0.99427,0.9877,0.19372,0.2312,0.7617,9.26634e-05,9.26634e-05,9.26634e-05
36,539.36,0.27355,0.35521,0.80319,0.97818,0.99078,0.99487,0.9896,0.19221,0.2302,0.76134,8.5649e-05,8.5649e-05,8.5649e-05
37,554.189,0.2671,0.36248,0.81233,0.97793,0.99084,0.99487,0.98978,0.19792,0.23388,0.76224,7.89478e-05,7.89478e-05,7.89478e-05
38,569.022,0.26868,0.37823,0.80305,0.97917,0.98718,0.99488,0.98636,0.19806,0.23278,0.76226,7.25861e-05,7.25861e-05,7.25861e-05
39,583.759,0.26337,0.34882,0.81239,0.97884,0.98678,0.99428,0.9875,0.19703,0.2294,0.76187,6.65892e-05,6.65892e-05,6.65892e-05
40,598.633,0.28001,0.36794,0.81114,0.97977,0.98692,0.99423,0.98891,0.19922,0.22866,0.76209,6.09807e-05,6.09807e-05,6.09807e-05
41,613.147,0.21862,0.27863,0.76896,0.98027,0.98861,0.99423,0.98734,0.19313,0.22409,0.76096,5.57827e-05,5.57827e-05,5.57827e-05
42,628.014,0.2145,0.27314,0.78081,0.97839,0.98984,0.99423,0.98911,0.19378,0.22657,0.76096,5.10157e-05,5.10157e-05,5.10157e-05
43,642.325,0.21373,0.28754,0.77916,0.97974,0.98984,0.99423,0.98614,0.19908,0.23216,0.76106,4.66986e-05,4.66986e-05,4.66986e-05
44,657.126,0.21787,0.28166,0.78369,0.98019,0.98945,0.99423,0.98913,0.19382,0.22445,0.75996,4.28483e-05,4.28483e-05,4.28483e-05
45,671.78,0.21538,0.2832,0.77793,0.98075,0.98847,0.99423,0.98956,0.19116,0.21909,0.75959,3.94802e-05,3.94802e-05,3.94802e-05
46,686.578,0.20942,0.2628,0.76898,0.98071,0.98895,0.99423,0.98971,0.19371,0.21733,0.75992,3.66074e-05,3.66074e-05,3.66074e-05
47,700.955,0.20878,0.26716,0.7845,0.9808,0.98859,0.99417,0.98993,0.19567,0.21726,0.76002,3.42413e-05,3.42413e-05,3.42413e-05
48,715.752,0.21158,0.26768,0.77675,0.98023,0.98745,0.99424,0.9905,0.19157,0.21848,0.75958,3.23912e-05,3.23912e-05,3.23912e-05
49,730.442,0.20723,0.26519,0.78486,0.9809,0.98674,0.99424,0.98974,0.19114,0.22007,0.75986,3.10645e-05,3.10645e-05,3.10645e-05
50,745.308,0.20461,0.2608,0.77297,0.98093,0.98654,0.99424,0.98973,0.19086,0.21843,0.75992,3.02664e-05,3.02664e-05,3.02664e-05
