epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.6791,1.1823,3.89661,1.29312,0.00071,0.12248,0.0142,0.00736,1.94347,4.42391,1.88278,0.00020046,0.00020046,0.0675763
2,24.5648,1.07986,2.96557,1.23002,0.03867,0.59927,0.16036,0.07085,1.90771,3.59022,1.6057,0.000401266,0.000401266,0.0344438
3,35.4777,1.04256,2.59931,1.16377,0.46311,0.30278,0.30928,0.16497,1.92532,2.61914,1.70723,0.000598017,0.000598017,0.00130724
4,45.9596,1.04288,2.30846,1.19298,0.26028,0.44489,0.32226,0.16853,1.70953,2.91745,1.50746,0.000596205,0.000596205,0.000596205
5,58.1478,1.02093,2.2591,1.16017,0.30663,0.53721,0.31667,0.2034,1.39897,3.51421,1.3252,0.000590122,0.000590122,0.000590122
6,68.088,0.97874,2.03473,1.1421,0.45736,0.46907,0.36521,0.21877,1.43352,2.54528,1.34188,0.000584039,0.000584039,0.000584039
7,79.0301,0.95084,1.87203,1.09194,0.51923,0.47072,0.46492,0.31881,1.20188,2.15228,1.17317,0.000577956,0.000577956,0.000577956
8,88.4035,0.90739,1.79186,1.08289,0.424,0.51664,0.45186,0.35513,0.88189,2.76159,0.99903,0.000571873,0.000571873,0.000571873
9,99.8747,0.89724,1.7132,1.07542,0.43969,0.58043,0.54195,0.42915,0.88445,2.2094,1.03049,0.00056579,0.00056579,0.00056579
10,110.326,0.8358,1.5424,1.02639,0.46864,0.71705,0.61881,0.48025,0.89958,1.69862,1.00025,0.000559706,0.000559706,0.000559706
11,122.576,0.82655,1.53532,1.02983,0.49466,0.64049,0.65465,0.55137,0.60217,1.3962,0.90085,0.000553623,0.000553623,0.000553623
12,131.962,0.81699,1.42602,1.03458,0.60469,0.60103,0.62612,0.51949,0.77129,1.56033,0.95015,0.00054754,0.00054754,0.00054754
13,142.819,0.8085,1.44177,1.023,0.63217,0.54588,0.6276,0.46525,1.01457,1.5085,1.0249,0.000541457,0.000541457,0.000541457
14,151.889,0.81353,1.32377,1.02003,0.70495,0.59941,0.72038,0.5574,0.87942,1.35247,0.97031,0.000535374,0.000535374,0.000535374
15,163.728,0.76537,1.27131,0.98617,0.63367,0.73189,0.78353,0.67151,0.68433,1.28265,0.90595,0.000529291,0.000529291,0.000529291
16,174.207,0.75802,1.23439,1.00207,0.6286,0.7001,0.73585,0.62949,0.6054,1.19431,0.88122,0.000523208,0.000523208,0.000523208
17,186.089,0.71888,1.18921,0.98605,0.69426,0.67082,0.78304,0.64449,0.74527,1.39481,0.93554,0.000517125,0.000517125,0.000517125
18,195.103,0.75472,1.16372,0.99349,0.54654,0.75645,0.78978,0.70015,0.5409,1.11941,0.86681,0.000511042,0.000511042,0.000511042
19,205.61,0.71595,1.11754,0.99375,0.59537,0.74963,0.82227,0.70621,0.58618,1.11356,0.88872,0.000504959,0.000504959,0.000504959
20,214.811,0.7109,1.15876,0.96862,0.65928,0.77675,0.80897,0.59335,1.04382,1.21569,1.03644,0.000498876,0.000498876,0.000498876
21,226.795,0.68206,1.02625,0.97375,0.58348,0.85454,0.82211,0.68983,0.6512,1.01042,0.90419,0.000492792,0.000492792,0.000492792
22,237.268,0.70839,1.09691,0.96525,0.60351,0.71799,0.78513,0.5941,0.97668,1.14236,1.0191,0.000486709,0.000486709,0.000486709
23,248.725,0.71565,1.00938,0.97889,0.66286,0.80948,0.8782,0.63394,1.11411,1.0541,1.07523,0.000480626,0.000480626,0.000480626
24,257.732,0.71378,1.00218,0.96797,0.54411,0.81602,0.83078,0.70117,0.67556,1.25039,0.90712,0.000474543,0.000474543,0.000474543
25,268.27,0.82795,0.99848,1.01861,0.62343,0.89367,0.8844,0.78508,0.51449,0.85057,0.85689,0.00046846,0.00046846,0.00046846
26,277.778,0.74127,0.96509,0.99088,0.851,0.72911,0.92384,0.66575,1.10523,0.91698,1.08729,0.000462377,0.000462377,0.000462377
27,289.866,0.76583,0.95885,1.00459,0.73413,0.82613,0.88556,0.74505,0.62483,0.87202,0.88943,0.000456294,0.000456294,0.000456294
28,300.162,0.69174,0.91359,0.96302,0.77332,0.70884,0.87356,0.76606,0.5298,0.90371,0.85795,0.000450211,0.000450211,0.000450211
29,311.324,0.61181,0.85397,0.9259,0.85147,0.73613,0.94821,0.80506,0.599,0.78582,0.87313,0.000444128,0.000444128,0.000444128
30,320.489,0.64158,0.90151,0.941,0.62512,0.90762,0.90239,0.76076,0.63388,0.7996,0.88779,0.000438045,0.000438045,0.000438045
31,331.23,0.63031,0.82123,0.91897,0.72036,0.88932,0.95828,0.82123,0.64153,0.71315,0.88746,0.000431961,0.000431961,0.000431961
32,341.307,0.60214,0.81454,0.92753,0.77463,0.82115,0.90223,0.80372,0.50393,0.77753,0.84839,0.000425878,0.000425878,0.000425878
33,353.59,0.62585,0.80969,0.93584,0.74449,0.92052,0.95197,0.85488,0.50772,0.66536,0.84556,0.000419795,0.000419795,0.000419795
34,363.991,0.62015,0.80611,0.94973,0.82701,0.80323,0.91467,0.76978,0.70405,0.67435,0.89816,0.000413712,0.000413712,0.000413712
35,374.85,0.60529,0.73145,0.93461,0.72845,0.91591,0.94468,0.81598,0.5941,0.65521,0.87355,0.000407629,0.000407629,0.000407629
36,384.408,0.61074,0.75046,0.93734,0.69907,0.89598,0.96096,0.7758,0.79501,0.70446,0.93511,0.000401546,0.000401546,0.000401546
37,395.3,0.62877,0.77055,0.95058,0.73897,0.85235,0.93525,0.84354,0.46318,0.64402,0.83876,0.000395463,0.000395463,0.000395463
38,405.768,0.63543,0.79373,0.94762,0.79893,0.89691,0.95007,0.77483,0.78184,0.75691,0.9335,0.00038938,0.00038938,0.00038938
39,418.037,0.62735,0.73777,0.94245,0.79153,0.85621,0.93598,0.84923,0.45193,0.56918,0.83403,0.000383297,0.000383297,0.000383297
