epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,874.739,0.71872,0.5083,1.07101,0.81885,0.99278,0.98891,0.87184,0.62352,0.38133,0.94423,0.0027822,0.0027822,0.0027822
59,890.658,0.72247,0.51974,1.06631,0.92714,0.96043,0.98933,0.85002,0.66032,0.35937,0.96086,0.00271899,0.00271899,0.00271899
60,904.451,0.70636,0.49318,1.06342,0.9153,0.90822,0.97237,0.86522,0.56761,0.42344,0.91616,0.00265577,0.00265577,0.00265577
61,920.37,0.71689,0.4965,1.07647,0.84024,0.92717,0.99098,0.81503,0.74696,0.47815,0.9893,0.00259255,0.00259255,0.00259255
62,934.681,0.70276,0.46562,1.06318,0.93347,0.96605,0.98948,0.85848,0.60214,0.35682,0.93631,0.00252933,0.00252933,0.00252933
63,950.74,0.67843,0.47312,1.05212,0.90659,0.98839,0.98673,0.88539,0.54706,0.333,0.90676,0.00246612,0.00246612,0.00246612
64,964.595,0.72987,0.49184,1.07116,0.92719,0.9374,0.97027,0.81991,0.70343,0.34609,0.97679,0.0024029,0.0024029,0.0024029
65,980.279,0.71012,0.4618,1.07201,0.94924,0.96635,0.97324,0.85795,0.58566,0.33104,0.91468,0.00233968,0.00233968,0.00233968
66,994.406,0.71355,0.49496,1.06532,0.93635,0.98971,0.98929,0.87664,0.58527,0.31426,0.92338,0.00227646,0.00227646,0.00227646
67,1010.62,0.71298,0.49575,1.05596,0.85496,0.98126,0.98875,0.84991,0.69174,0.37986,0.98082,0.00221325,0.00221325,0.00221325
68,1024.69,0.70157,0.47956,1.05946,0.94387,0.94822,0.98992,0.91557,0.43085,0.29112,0.86977,0.00215003,0.00215003,0.00215003
69,1040.57,0.68792,0.492,1.04733,0.89406,0.96797,0.99015,0.91551,0.40839,0.30811,0.8581,0.00208681,0.00208681,0.00208681
70,1054.76,0.72038,0.49766,1.08599,0.93621,0.99003,0.98963,0.89747,0.48234,0.30827,0.88361,0.0020236,0.0020236,0.0020236
71,1070.94,0.70504,0.46433,1.0647,0.90868,0.99064,0.989,0.85743,0.66954,0.34825,0.95312,0.00196038,0.00196038,0.00196038
72,1085.08,0.69375,0.47962,1.05937,0.91428,0.99218,0.99048,0.8616,0.60517,0.33237,0.92957,0.00189716,0.00189716,0.00189716
73,1102.01,0.69443,0.49333,1.05447,0.94853,0.92019,0.98819,0.77903,0.94827,0.43924,1.09415,0.00183394,0.00183394,0.00183394
74,1116.25,0.66118,0.46395,1.03634,0.92752,0.9946,0.98919,0.872,0.59091,0.32071,0.93271,0.00177073,0.00177073,0.00177073
75,1132.46,0.67988,0.44721,1.04368,0.94495,0.97134,0.98882,0.84375,0.67226,0.32694,0.97671,0.00170751,0.00170751,0.00170751
76,1146.24,0.65853,0.42386,1.02572,0.95081,0.94809,0.98793,0.88088,0.54189,0.3014,0.90082,0.00164429,0.00164429,0.00164429
77,1162.06,0.68643,0.46548,1.05076,0.92225,0.9946,0.98961,0.8914,0.53532,0.3068,0.89433,0.00158107,0.00158107,0.00158107
78,1176.24,0.66594,0.44379,1.04257,0.89094,0.9946,0.99085,0.91436,0.41639,0.28884,0.85809,0.00151786,0.00151786,0.00151786
79,1192.53,0.68961,0.47934,1.05622,0.93652,0.94319,0.99067,0.8729,0.59096,0.32559,0.92578,0.00145464,0.00145464,0.00145464
80,1206.59,0.62638,0.4148,1.02252,0.9246,0.98878,0.98747,0.89133,0.50828,0.30647,0.89468,0.00139142,0.00139142,0.00139142
81,1223.07,0.66408,0.42632,1.03542,0.95986,0.99466,0.99097,0.92178,0.41147,0.25872,0.85248,0.0013282,0.0013282,0.0013282
82,1237.42,0.64869,0.4207,1.0354,0.9294,0.9946,0.99034,0.91221,0.45802,0.27663,0.86871,0.00126499,0.00126499,0.00126499
83,1253.65,0.66566,0.41319,1.03557,0.93327,0.9946,0.9896,0.86939,0.62987,0.31787,0.94777,0.00120177,0.00120177,0.00120177
84,1267.88,0.65197,0.40264,1.0262,0.9664,0.9946,0.98882,0.88098,0.5679,0.29406,0.90727,0.00113855,0.00113855,0.00113855
85,1284.16,0.65779,0.40647,1.03099,0.95412,0.98767,0.98769,0.90495,0.43433,0.26575,0.85837,0.00107533,0.00107533,0.00107533
86,1298.37,0.6181,0.39817,1.01645,0.96032,0.98705,0.98883,0.90107,0.47956,0.28004,0.86789,0.00101212,0.00101212,0.00101212
87,1314.65,0.6253,0.37316,1.01521,0.96016,0.98974,0.98839,0.90842,0.4311,0.2668,0.85572,0.000948899,0.000948899,0.000948899
88,1328.09,0.61652,0.36603,1.00517,0.9427,0.9946,0.99052,0.89918,0.47996,0.27555,0.87029,0.000885682,0.000885682,0.000885682
89,1344.22,0.64452,0.38181,1.02756,0.9646,0.9946,0.98965,0.90334,0.46815,0.26969,0.86508,0.000822465,0.000822465,0.000822465
90,1358.52,0.64292,0.39555,1.04233,0.96328,0.98842,0.98862,0.88482,0.55094,0.28866,0.89761,0.000759247,0.000759247,0.000759247
91,1373.59,0.44321,0.24605,0.90599,0.96575,0.99165,0.98969,0.88077,0.55536,0.28759,0.89758,0.00069603,0.00069603,0.00069603
92,1386.46,0.4352,0.23567,0.90063,0.94517,0.98951,0.9905,0.92289,0.41012,0.25841,0.85267,0.000632813,0.000632813,0.000632813
93,1401.37,0.43131,0.2359,0.89784,0.92688,0.99235,0.99125,0.93294,0.38047,0.2719,0.83717,0.000569595,0.000569595,0.000569595
94,1414.67,0.42419,0.24136,0.89896,0.96113,0.96652,0.9875,0.93691,0.362,0.26002,0.83507,0.000506378,0.000506378,0.000506378
95,1430.06,0.40059,0.23199,0.87186,0.95734,0.98954,0.98757,0.9337,0.37252,0.26326,0.834,0.00044316,0.00044316,0.00044316
96,1442.84,0.40535,0.22961,0.87882,0.95637,0.98955,0.99125,0.9255,0.40036,0.27606,0.84132,0.000379943,0.000379943,0.000379943
97,1457.73,0.41131,0.22392,0.89139,0.9522,0.98958,0.99132,0.94821,0.34586,0.26132,0.82461,0.000316726,0.000316726,0.000316726
98,1470.95,0.3971,0.22339,0.87554,0.9651,0.96427,0.99108,0.93212,0.37234,0.2618,0.83374,0.000253508,0.000253508,0.000253508
99,1486.27,0.39847,0.21892,0.87888,0.96739,0.96579,0.99111,0.93823,0.36861,0.25587,0.83069,0.000190291,0.000190291,0.000190291
100,1499.05,0.39362,0.22083,0.88847,0.92763,0.99019,0.99119,0.93587,0.37007,0.25016,0.83099,0.000127073,0.000127073,0.000127073
